"","seqnames","start","end","width","strand","name","tx_id","tx_name","exactTSS","idx","Log2FC","FDR","MeanDiff","Log2FC_C"
"855","chr12",643637,643761,125,"-","NINJ2",48545,"NM_001294346",643637,78,-0.0558275354125977,0.950649833268578,-0.00131039644268328,-0.0558275354125977
"856","chr12",663446,663499,54,"-","NINJ2",48548,"NM_016533",663446,82,-0.647886010899295,0.129778033408183,-0.0210214121869654,-0.647886010899295
"857","chr12",48350920,48350999,80,"-","ZNF641",49177,"NM_001365804",48350920,2469,0.443738953188894,0.147778050153521,0.0528605732839924,0.443738953188894
"858","chr12",48351247,48351371,125,"-","ZNF641",49182,"NM_001172682",48351247,2470,0.268500889529271,0.48770086648039,0.0150164810594652,0.268500889529271
"859","chr12",48925000,48925113,114,"-","FKBP11",49196,"NM_001143781",48924989,2508,1.26689420446789,0.186803648491654,0.011536226890598,1.26689420446789
"860","chr12",48925493,48925499,7,"-","FKBP11",49197,"NM_016594",48925493,2508,1.26689420446789,0.186803648491654,0.011536226890598,1.26689420446789
"861","chr12",48925548,48925672,125,"-","FKBP11",49198,"NM_001143782",48925548,2509,0.435361807543696,0.681979900887011,0.0050186652854861,0.435361807543696
"862","chr12",51009216,51009340,125,"-","SLC11A2",49277,"NM_001379448",51009216,2843,0.369910232038984,0.16555990552889,0.0327834903702431,0.369910232038984
"863","chr12",51026142,51026266,125,"-","SLC11A2",49285,"NM_001174129",51026142,2848,0.0610422553137671,0.482400861172641,0.0127846831662368,0.0610422553137671
"864","chr12",51026151,51026275,125,"-","SLC11A2",49278,"NM_001379447",51026151,2848,0.0610422553137671,0.482400861172641,0.0127846831662368,0.0610422553137671
"865","chr12",51026385,51026499,115,"-","SLC11A2",49275,"NR_166668",51026385,2848,0.0610422553137671,0.482400861172641,0.0127846831662368,0.0610422553137671
"866","chr12",51028243,51028367,125,"-","SLC11A2",49283,"NM_001379446",51028243,2850,-0.411380202710445,0.354272736224456,-0.010804879871727,-0.411380202710445
"867","chr12",51324175,51324299,125,"-","BIN2",49311,"NM_001290008",51324175,2886,-0.690864546059088,0.00291556256661442,-0.0585032416937545,-0.690864546059088
"868","chr12",51324669,51324793,125,"-","BIN2",49317,"NM_001290007",51324669,8283,-0.976856601181176,0.27191646597211,-0.0113518002230968,-0.976856601181176
"869","chr12",54384734,54384858,125,"-","ZNF385A",49466,"NM_001290001",54384734,3424,-0.252679684680062,0.184711425628008,-0.0692261385109892,-0.252679684680062
"870","chr12",54385780,54385904,125,"-","ZNF385A",49468,"NM_001290002",54385780,3426,-0.222099842663363,0.884128680912782,-0.00188278115408625,-0.222099842663363
"871","chr12",54391299,54391423,125,"-","ZNF385A",49470,"NM_001130967",54391299,3431,-0.0869593776297491,0.773323262313003,-0.00310338257780537,-0.0869593776297491
"872","chr12",55727789,55727913,125,"-","CD63",49512,"NM_001257401",55727789,8074,0.141311560803131,0.941528751870723,0.00148922791722645,0.141311560803131
"873","chr12",55728000,55728025,26,"-","CD63",49513,"NM_001257400",55727901,3552,-0.246210566248908,0.824292961133417,-0.00485775991493136,-0.246210566248908
"874","chr12",55728353,55728477,125,"-","CD63",49514,"NM_001257392",55728353,3552,-0.246210566248908,0.824292961133417,-0.00485775991493136,-0.246210566248908
"875","chr12",55728500,55728607,108,"-","CD63",49515,"NM_001257391",55728483,3553,0.306018238396285,0.138984408602013,0.0129959433052359,0.306018238396285
"876","chr12",55728651,55728775,125,"-","CD63",49516,"NM_001257390",55728651,3553,0.306018238396285,0.138984408602013,0.0129959433052359,0.306018238396285
"877","chr12",55728978,55728999,22,"-","CD63",49517,"NM_001267698",55728978,3553,0.306018238396285,0.138984408602013,0.0129959433052359,0.306018238396285
"878","chr12",55729010,55729134,125,"-","CD63",49511,"NM_001780",55729010,3554,0.169453930347899,0.254302148978197,0.0334338798567671,0.169453930347899
"879","chr12",55729674,55729798,125,"-","CD63",49518,"NM_001257389",55729674,3555,0.0501766655923042,0.842194752583806,0.00290129434943057,0.0501766655923042
"880","chr12",56221702,56221826,125,"-","RNF41",49542,"NM_001242826",56221702,3655,-0.00145080166259364,0.873776595066151,-0.000191321543124984,-0.00145080166259364
"881","chr12",56222000,56222047,48,"-","RNF41",49539,"NM_005785",56221923,3656,0.344975910475708,0.181067012967384,0.0464754039767117,0.344975910475708
"882","chr12",56222000,56222094,95,"-","RNF41",49543,"NM_194359",56221970,3656,0.344975910475708,0.181067012967384,0.0464754039767117,0.344975910475708
"883","chr12",57477868,57477992,125,"-","ARHGAP9",49633,"NM_001080156",57477868,3913,-0.600653963008842,0.352803819463658,-0.0135487092179155,-0.600653963008842
"884","chr12",57479608,57479732,125,"-","ARHGAP9",49641,"NM_001080157",57479608,3916,0.820283848505032,0.160856960604005,0.0180227701593764,0.820283848505032
"885","chr12",57479867,57479991,125,"-","ARHGAP9",49642,"NM_032496",57479867,3916,0.820283848505032,0.160856960604005,0.0180227701593764,0.820283848505032
"886","chr12",57488825,57488949,125,"-","ARHGAP9",49643,"NM_001319850",57488825,10625,0.373979254306701,1,0.00123817546170216,0.373979254306701
"887","chr12",75330325,75330449,125,"-","CAPS2",49783,"NM_001286547",75330325,4592,0.186059511016999,0.19010292499596,0.0281186643671842,0.186059511016999
"888","chr12",75390902,75390999,98,"-","CAPS2",49786,"NM_001286548",75390902,4596,-0.101336782166563,0.800968359703491,-0.00259617742310294,-0.101336782166563
"889","chr12",89708839,89708963,125,"-","ATP2B1",49878,"NM_001366521",89708839,4844,-0.184132450882895,0.154007309603017,-0.0548321140280763,-0.184132450882895
"890","chr12",89709367,89709491,125,"-","ATP2B1",49884,"NM_001001323",89709367,4845,-0.0475802969908177,0.863195418075023,-0.0158027089537949,-0.0475802969908177
"891","chr12",108632082,108632206,125,"-","SELPLG",50115,"NM_001206609",108632082,5898,-0.10723492721959,0.691741867700691,-0.0132065531480486,-0.10723492721959
"892","chr12",108634000,108634019,20,"-","SELPLG",50116,"NM_003006",108633895,5900,-0.50972387625373,0.0138983604386924,-0.0608344867502899,-0.50972387625373
"893","chr12",110468258,110468382,125,"-","GPN3",50170,"NM_016301",110468258,6169,0.00908595656687363,1,0.00162181597423194,0.00908595656687363
"894","chr12",110468285,110468409,125,"-","GPN3",50171,"NM_001164373",110468285,6169,0.00908595656687363,1,0.00162181597423194,0.00908595656687363
"895","chr12",110468722,110468846,125,"-","GPN3",50172,"NM_001164372",110468722,6170,-0.640557258742713,0.153893072441645,-0.0228969555458793,-0.640557258742713
"896","chr12",113135600,113135724,125,"-","RASAL1",50223,"NM_001301202",113135600,6455,0.882765796371548,0.339961366426215,0.0109516058032261,0.882765796371548
"897","chr12",113135755,113135879,125,"-","RASAL1",50224,"NM_001193521",113135755,6455,0.882765796371548,0.339961366426215,0.0109516058032261,0.882765796371548
"898","chr12",113136240,113136364,125,"-","RASAL1",50225,"NM_001193520",113136240,6456,0.84843379519738,0.100782050977183,0.0126950547435932,0.84843379519738
"899","chr12",120250164,120250288,125,"-","PXN",50300,"NM_025157",120250164,10825,0.000330675505503655,0.873776595066151,1.16844247959307e-06,0.000330675505503655
"900","chr12",120265731,120265855,125,"-","PXN",50301,"NM_001080855",120265731,6830,0.475096296499668,6.89397386022898e-05,0.0732021829990744,0.475096296499668
"901","chr12",120265772,120265896,125,"-","PXN",50299,"NM_001243756",120265772,6830,0.475096296499668,6.89397386022898e-05,0.0732021829990744,0.475096296499668
"902","chr12",123972060,123972184,125,"-","CCDC92",50421,"NM_001304959",123972060,7470,-0.527425319004308,0.596670565124948,-0.00443631123544716,-0.527425319004308
"903","chr12",123972832,123972956,125,"-","CCDC92",50423,"NM_001304957",123972832,7471,0.387997456793867,0.00637569100505156,0.0482688671027856,0.387997456793867
"904","chr13",20701500,20701512,13,"+","IL17D",50557,"NM_001385225",20701513,3306,-1.7583442561119,0.190245729057421,-0.00780907160070752,-1.7583442561119
"905","chr13",20703000,20703091,92,"+","IL17D",50558,"NM_001385221",20703092,86,-0.4006800019893,0.863934824149506,-0.00606737278087443,-0.4006800019893
"906","chr13",20703218,20703342,125,"+","IL17D",50560,"NM_001385222",20703343,86,-0.4006800019893,0.863934824149506,-0.00606737278087443,-0.4006800019893
"907","chr13",20703574,20703698,125,"+","IL17D",50564,"NM_001385224",20703699,87,-0.0475298245895235,0.924578270220161,-0.000856877310773562,-0.0475298245895235
"908","chr13",23979677,23979801,125,"+","SPATA13",50590,"NR_104595",23979802,204,0.0674859549394114,0.800968359703491,0.00339560553938946,0.0674859549394114
"909","chr13",24160595,24160719,125,"+","SPATA13",50592,"NM_001166271",24160720,210,0.260053091435035,0.178993605442013,0.0443906667400712,0.260053091435035
"910","chr13",24270562,24270686,125,"+","SPATA13",50595,"NM_001286794",24270687,231,0.225143690956427,0.392188547294929,0.0319160208289468,0.225143690956427
"911","chr13",24270625,24270749,125,"+","SPATA13",50596,"NM_001286793",24270750,231,0.225143690956427,0.392188547294929,0.0319160208289468,0.225143690956427
"912","chr13",27270705,27270829,125,"+","RASL11A",50623,"NM_206827",27270830,341,-0.35542057466032,0.16555990552889,-0.0377432680681863,-0.35542057466032
"913","chr13",27271052,27271176,125,"+","RASL11A",50624,"NM_001331126",27271177,342,-0.106540415060416,0.83203765395735,-0.00671234484536203,-0.106540415060416
"914","chr13",36431705,36431829,125,"+","CCNA1",50679,"NM_001111046",36431830,833,1.0627865775957,0.159202695619358,0.00882538569259085,1.0627865775957
"915","chr13",36432147,36432271,125,"+","CCNA1",50681,"NM_001111045",36432272,834,0.61732327039163,0.676096607979466,0.00628507200784399,0.61732327039163
"916","chr13",36432370,36432494,125,"+","CCNA1",50682,"NM_003914",36432495,834,0.61732327039163,0.676096607979466,0.00628507200784399,0.61732327039163
"917","chr13",42040000,42040035,36,"+","DGKH",50713,"NM_001204504",42040036,1044,0.588065282372016,0.0749485979436576,0.0381086309940086,0.588065282372016
"918","chr13",42048523,42048647,125,"+","DGKH",50714,"NM_152910",42048648,1050,0.310451887029539,0.823276839471013,0.00666978289607118,0.310451887029539
"919","chr13",27450190,27450314,125,"-","MTIF3",51345,"NM_001166262",27450190,363,-0.431093147861294,0.0981277743854225,-0.0384334088977782,-0.431093147861294
"920","chr13",27450198,27450322,125,"-","MTIF3",51346,"NM_001166261",27450198,363,-0.431093147861294,0.0981277743854225,-0.0384334088977782,-0.431093147861294
"921","chr13",27450603,27450727,125,"-","MTIF3",51347,"NM_001166263",27450603,364,0.10098652649675,0.895806934196452,0.00957776777831537,0.10098652649675
"922","chr13",40982283,40982407,125,"-","ELF1",51497,"NM_001145353",40982283,958,0.0150722693232253,0.858041285619126,7.76467367578308e-05,0.0150722693232253
"923","chr13",40983000,40983024,25,"-","ELF1",51498,"NM_001370331",40982900,960,-0.421736467572679,0.371839428999889,-0.0110585726315341,-0.421736467572679
"924","chr13",41019317,41019441,125,"-","ELF1",51499,"NM_001370332",41019317,979,-0.40559305500518,0.0310103434425806,-0.0498767787745185,-0.40559305500518
"925","chr13",41061500,41061511,12,"-","ELF1",51501,"NM_001370329",41061387,993,0.147547695295491,0.3755917548971,0.0279492054422367,0.147547695295491
"926","chr13",48413114,48413238,125,"-","LPAR6",51599,"NM_001162498",48413114,1424,-0.0158798718957118,0.992735792327196,-0.000513748503247403,-0.0158798718957118
"927","chr13",48426909,48426999,91,"-","LPAR6",51600,"NM_001162497",48426909,3845,-1.82157302629908,0.16555990552889,-0.00555598296596595,-1.82157302629908
"928","chr14",24146750,24146874,125,"+","RNF31",52180,"NM_001310332",24146875,422,0.295594163002678,0.0477951276488535,0.0697909284158547,0.295594163002678
"929","chr14",24147373,24147497,125,"+","RNF31",52181,"NM_017999",24147498,423,-0.122383812003949,0.316955242979156,-0.0387710683330683,-0.122383812003949
"930","chr14",91060158,91060282,125,"+","DGLUCY",52876,"NM_001358310",91060283,3396,-0.120022667838704,0.711585955754981,-0.0132676426218998,-0.120022667838704
"931","chr14",91114000,91114012,13,"+","DGLUCY",52879,"NM_001102366",91114013,3401,-0.829094493253214,0.0700478456637856,-0.028865941995187,-0.829094493253214
"932","chr14",91114000,91114072,73,"+","DGLUCY",52884,"NM_001286473",91114073,3401,-0.829094493253214,0.0700478456637856,-0.028865941995187,-0.829094493253214
"933","chr14",91114510,91114634,125,"+","DGLUCY",52886,"NM_001102367",91114635,3402,0.119611314057761,0.77773471407762,0.00725813320646947,0.119611314057761
"934","chr14",91114575,91114699,125,"+","DGLUCY",52887,"NM_001286471",91114700,3402,0.119611314057761,0.77773471407762,0.00725813320646947,0.119611314057761
"935","chr14",102317500,102317505,6,"+","ZNF839",53191,"NM_001267827",102317506,6051,-2.15269141419889,0.0422079001251346,-0.0074188409157182,-2.15269141419889
"936","chr14",102319621,102319745,125,"+","ZNF839",53199,"NM_001385065",102319746,4360,0.0802880580805439,0.78401848809603,0.0128913133366647,0.0802880580805439
"937","chr14",105300649,105300773,125,"+","PACS2",53277,"NM_001243127",105300774,4788,-0.0911122597285584,0.862255933007576,-0.00989675128064119,-0.0911122597285584
"938","chr14",105314623,105314747,125,"+","PACS2",53278,"NM_001100913",105314748,4794,0.21846085668367,0.10248953967552,0.0619264603078972,0.21846085668367
"939","chr14",105489730,105489854,125,"+","TEDC1",53292,"NM_001198983",105489855,4860,-0.233457414524779,0.558498710126191,-0.0201822079312573,-0.233457414524779
"940","chr14",105490058,105490182,125,"+","TEDC1",53293,"NM_001134877",105490183,4861,-0.500461158501846,0.000227784648987935,-0.0710333216581503,-0.500461158501846
"941","chr14",105491121,105491245,125,"+","TEDC1",53294,"NM_001367178",105491246,4863,-0.184262319175181,0.155047967761585,-0.0881176313910141,-0.184262319175181
"942","chr14",105491124,105491248,125,"+","TEDC1",53295,"NM_001134875",105491249,4863,-0.184262319175181,0.155047967761585,-0.0881176313910141,-0.184262319175181
"943","chr14",21437276,21437400,125,"-","CHD8",53395,"NM_020920",21437276,182,-0.417702869116282,0.00722958646762176,-0.0895020597959965,-0.417702869116282
"944","chr14",21456124,21456248,125,"-","CHD8",53396,"NM_001170629",21456124,186,0.041344444403672,0.770214829460401,0.0165966683108397,0.041344444403672
"945","chr14",23154394,23154499,106,"-","SLC7A8",53462,"NM_182728",23154394,317,-0.255024739008975,0.534844732503107,-0.00581578004313693,-0.255024739008975
"946","chr14",23154451,23154499,49,"-","SLC7A8",53463,"NM_001267037",23154451,317,-0.255024739008975,0.534844732503107,-0.00581578004313693,-0.255024739008975
"947","chr14",23155321,23155445,125,"-","SLC7A8",53464,"NR_049767",23155321,319,2.11425092442676,0.16555990552889,0.00570346672865964,2.11425092442676
"948","chr14",23155459,23155499,41,"-","SLC7A8",53465,"NM_001267036",23155459,319,2.11425092442676,0.16555990552889,0.00570346672865964,2.11425092442676
"949","chr14",23183661,23183785,125,"-","SLC7A8",53466,"NM_012244",23183661,331,0.195798413858662,0.886324146626091,0.000931996327956981,0.195798413858662
"950","chr14",49852789,49852913,125,"-","NEMF",53690,"NM_004713",49852789,941,-0.387548483870044,0.0854822011178404,-0.039567541084692,-0.387548483870044
"951","chr14",49853204,49853328,125,"-","NEMF",53691,"NM_001301732",49853204,942,-0.0839083370836145,0.90809554524511,-0.00692070143464195,-0.0839083370836145
"952","chr14",100548128,100548252,125,"-","BEGAIN",54329,"NM_001385103",100548128,4201,-0.369589719132536,0.0927361577743597,-0.058651483956625,-0.369589719132536
"953","chr14",100568302,100568426,125,"-","BEGAIN",54331,"NM_001159531",100568302,4214,-0.0283888580574119,0.97818129927775,-0.000537814951584857,-0.0283888580574119
"954","chr14",100568500,100568618,119,"-","BEGAIN",54334,"NM_001385087",100568494,4215,-0.646085199948035,0.583487682166986,-0.00760301160735314,-0.646085199948035
"955","chr14",100568978,100568999,22,"-","BEGAIN",54336,"NM_001385084",100568978,4215,-0.646085199948035,0.583487682166986,-0.00760301160735314,-0.646085199948035
"956","chr14",100569793,100569917,125,"-","BEGAIN",54345,"NM_001385082",100569793,6031,-1.05055360612658,0.668981020791446,-0.00560294148758866,-1.05055360612658
"957","chr14",100587418,100587499,82,"-","BEGAIN",54350,"NM_001385085",100587418,4218,-0.849492452490392,0.288040284391803,-0.0112403858879519,-0.849492452490392
"958","chr15",48178313,48178437,125,"+","CTXN2",55026,"NM_001370415",48178438,1139,-1.06740899274012,0.460673417168003,-0.0185763489184044,-1.06740899274012
"959","chr15",48191540,48191664,125,"+","CTXN2",55027,"NM_001145668",48191665,6835,-2.06589235741341,0.128440374800693,-0.00566349310235043,-2.06589235741341
"960","chr15",48191913,48191999,87,"+","CTXN2",55028,"NM_001370416",48192038,6835,-2.06589235741341,0.128440374800693,-0.00566349310235043,-2.06589235741341
"961","chr15",56243848,56243972,125,"+","TEX9",55076,"NM_001385040",56243973,1554,0.364030433948855,0.366263118526891,0.0307814121659058,0.364030433948855
"962","chr15",56365301,56365425,125,"+","TEX9",55083,"NM_001385044",56365426,1559,-0.465613084925368,0.0188015473222462,-0.0508699263455306,-0.465613084925368
"963","chr15",67065500,67065601,102,"+","SMAD3",55239,"NM_005902",67065602,2388,0.261097248390805,0.0928714480777056,0.0695058955723855,0.261097248390805
