"","seqnames","idx","start","end","Log2FC","FDR","MeanDiff"
"56256","chr13",1627,50209000,50209499,0.577647156541087,0.0203019386662947,0.0263639563070211
"166575","chr5",4821,142749500,142749999,0.958333192231144,0.0203525247876286,0.0127632813345132
"207424","chr9",4572,126805500,126805999,0.466220115335966,0.0203525247876286,0.0322572695158073
"26273","chr10",4023,79419500,79419999,1.33176674340121,0.0204119765238589,0.0114742383478258
"184153","chr7",1449,23347500,23347999,1.3785919530085,0.0204205887479566,0.0170923896918987
"145842","chr3",4776,116020500,116020999,-1.01516433142213,0.0204519632887645,-0.0260669145701372
"14563","chr1",16354,169675500,169675999,-1.19850065835062,0.0204605708676784,-0.0104485582714181
"183562","chr7",1059,12066500,12066999,-0.983164728262138,0.0204605708676784,-0.039241297074024
"177814","chr6",5844,108967000,108967499,0.820758172586457,0.0204651164079055,0.0331538004160527
"130916","chr20",4268,62732000,62732499,1.84864753377956,0.0204917916490254,0.0207109323202121
"163563","chr5",2650,88845000,88845499,-1.9257077083921,0.0204984556169245,-0.0130493664591414
"118055","chr2",14427,131471500,131471999,-1.12255226352084,0.020509865586874,-0.0154043022974633
"19562","chr1",14350,234657500,234657999,0.793953550138438,0.0205245829362256,0.0255069176330113
"110052","chr2",14042,16970500,16970999,-3.67217274665333,0.020554141568482,-0.0124836705148418
"8600","chr1",6360,84425500,84425999,-0.958814167711529,0.0205553813283249,-0.0317492669992367
"166920","chr5",5042,147821500,147821999,-0.809215772325008,0.0205553813283249,-0.0376406199778134
"13858","chr1",17710,161048500,161048999,-3.70437476841201,0.020556264739855,-0.0109362441079705
"153980","chr4",1641,39044000,39044499,0.402604369723618,0.0205641994755423,0.0415082691232149
"55271","chr13",4033,40967500,40967999,-3.39808893809624,0.0205739373749414,-0.00921208276445324
"25829","chr10",3696,75401500,75401999,0.530250725862718,0.0205810937310358,0.0388628550996492
"62240","chr14",2890,77005000,77005499,2.94279105106674,0.0205810937310358,0.00564455948274008
"74673","chr16",1809,19294000,19294499,0.597070877694954,0.0205810937310358,0.0348228878162409
"171661","chr6",1276,15066500,15066999,0.473197349787556,0.0205810937310358,0.0259128590756269
"185385","chr7",9913,37416500,37416999,-3.18445618472042,0.0205840264486646,-0.00902355905393998
"138649","chr22",3374,49789000,49789499,-0.543215202467109,0.0205913087877836,-0.0287716628589892
"28125","chr10",5383,102015500,102015999,3.19333212482999,0.0205992791696743,0.0106033714982513
"114184","chr2",3745,69082500,69082999,1.57081153681368,0.0205992791696743,0.0142629039980864
"194357","chr8",7789,29886000,29886499,-2.92871923175714,0.0206097018069453,-0.00855667811762649
"96666","chr18",2526,77105000,77105499,2.88624603357321,0.020613686107435,0.00986806848007338
"25770","chr10",3648,75062500,75062999,2.71075610961731,0.0206190153197058,0.00865561391298944
"43799","chr12",829,7958500,7958999,1.82396237658204,0.0206190153197058,0.0212521284146192
"45649","chr12",2125,41993000,41993499,2.45579642938069,0.0206190153197058,0.00949249790682787
"69974","chr15",3461,77185500,77185999,3.00205061210385,0.0206190153197058,0.00990787212469922
"76562","chr16",3227,50282000,50282499,-0.288956896204249,0.0206190153197058,-0.0887316101542391
"115653","chr2",12390,96135500,96135999,2.63395978667905,0.0206190153197058,0.00818871789460148
"124632","chr2",11061,239501000,239501499,0.371834786958619,0.0206190153197058,0.0737392425529234
"161126","chr5",985,40641500,40641999,1.47524323437495,0.0206190153197058,0.0160482091709637
"178364","chr6",10418,116254500,116254999,-2.71512778662127,0.0206190153197058,-0.00590081215070976
"184875","chr7",1972,30185500,30185999,2.74421999276094,0.0206190153197058,0.00918081739802653
"186268","chr7",9209,50156500,50156999,-2.94787780322252,0.0206190153197058,-0.0130000720255705
"190681","chr7",6058,138126000,138126499,2.38184175875627,0.0206323155635209,0.00487576207449117
"106256","chr19",11139,46627500,46627999,-2.36470079720218,0.0206363222979264,-0.00904995074331042
"91189","chr17",7968,77281000,77281499,0.401199303214212,0.0206364410999113,0.0349245902491921
"149400","chr3",7343,172153000,172153499,0.828771832964247,0.0206364410999113,0.0154335621623586
"85677","chr17",3832,39539000,39539499,-1.17971840068972,0.0206606802078016,-0.0362277532380394
"37098","chr11",4476,65821000,65821499,1.75885963253669,0.0206811990950346,0.0156651561122036
"166045","chr5",4416,139543000,139543499,1.03720073427903,0.0206876505245071,0.0196128340536648
"129351","chr20",3158,47786500,47786999,-0.517972356507194,0.0207026113766797,-0.0441916256623948
"181144","chr6",8163,157767500,157767999,-1.07566821009179,0.0207101519406227,-0.00916150057415575
"175718","chr6",4342,43967000,43967499,1.85227091456687,0.020715059339922,0.0142750499348181
"49024","chr12",4563,71663000,71663499,-0.33489895550429,0.0207310248818791,-0.0602030485484938
"37048","chr11",4439,65663000,65663499,0.314039986488791,0.0207385489527872,0.0781014760636454
"42602","chr11",8473,131668500,131668999,0.928500302516167,0.0207449955057626,0.0168119390807772
"42476","chr11",8384,129895500,129895999,0.447669712521431,0.0207823226810181,0.0564015159267027
"184213","chr7",1496,24821000,24821499,0.829766504783755,0.0207823226810181,0.027251830718399
"13856","chr1",17708,161047500,161047999,-1.87067279001121,0.0207923538361977,-0.0148326944403598
"191105","chr7",6366,141951000,141951499,1.73282900852002,0.0207923538361977,0.0102099136829638
"2757","chr1",2026,20718000,20718499,0.373703287719719,0.0208319260447969,0.0507303738254644
"192055","chr7",7865,155282000,155282499,-1.73097094015215,0.0208319260447969,-0.0106376646537739
"176415","chr6",4854,63905000,63905499,1.770980192715,0.0208371795712504,0.0133123231114571
"211280","chrX",791,23901500,23901999,-0.469829039496742,0.0208371795712504,-0.0093852902193798
"81904","chr17",994,6948500,6948999,0.765441940948777,0.0208436910284297,0.0278345127344939
"92456","chr17",8909,81598000,81598499,1.73148138880088,0.0208436910284297,0.0134585467950414
"56570","chr13",1853,58587000,58587499,-0.733382653209983,0.0208576386566808,-0.0262988817857054
"24417","chr10",2655,62619000,62619499,0.481766725290497,0.0208577812268091,0.0415488501771782
"26799","chr10",4391,88999500,88999999,-1.53524378724775,0.0208655529906426,-0.0120058222487987
"44703","chr12",1471,15688500,15688999,-1.11614989703658,0.0208774476097535,-0.0221180227515644
"32948","chr11",1483,14544500,14544999,-0.641728952441822,0.0209065681882599,-0.025208641225296
"65834","chr15",410,39427000,39427499,0.658448343130548,0.020938481715908,0.0544446261408754
"173806","chr6",2894,32255000,32255499,0.745284486343977,0.020938481715908,0.0423772684695077
"30602","chr10",7099,132518500,132518999,-1.57091141841326,0.0209677027340263,-0.0206606166537358
"81971","chr17",1046,7121500,7121999,0.521899051691971,0.0210081048739835,0.0264553205879254
"50770","chr12",9635,106112500,106112999,-1.62360566747145,0.0210553265355933,-0.0139041496681106
"80626","chr17",60,640500,640999,-0.603431112948604,0.0210574645149074,-0.0354381093972413
"183033","chr7",664,4798000,4798499,0.688825774237226,0.0210574645149074,0.040007464826891
"197784","chr8",3813,101246000,101246499,-1.60751816668759,0.0210574645149074,-0.0193574893503858
"173208","chr6",2438,30482000,30482499,0.488272542678529,0.0211188027909946,0.0344782529397404
"124113","chr2",13912,234573500,234573999,-1.45899422922835,0.0211202775368504,-0.0127951416036061
"57322","chr13",2338,97432500,97432999,-0.55156478455901,0.0211380254427975,-0.0416957020824126
"49699","chr12",4978,92466500,92466999,-1.24248896479827,0.021143062741718,-0.0266381077074048
"102305","chr19",4016,17680000,17680499,0.345141571127142,0.0211701300077619,0.0529132556439407
"175148","chr6",9675,41100500,41100999,1.00937170773785,0.0211701300077619,0.0170551100505082
"70129","chr15",3576,78680500,78680999,-0.77070184790001,0.0212123828341104,-0.0307954426541686
"150380","chr3",8076,186746000,186746499,-0.436380176578671,0.0212161148327512,-0.0625454142265661
"183413","chr7",962,6637000,6637499,0.347360980320449,0.0212356726959124,0.0561961804593389
"139085","chr22",3694,50687500,50687999,-0.544430475857321,0.0212541112784239,-0.0395141992968026
"45889","chr12",2306,47207500,47207999,-0.6457482820523,0.0212740481001007,-0.0514371068348309
"125057","chr20",25,341500,341999,1.33641888566695,0.0212836124901073,0.0221112354546919
"209970","chr9",6450,137302500,137302999,0.45206787931814,0.0213155303756428,0.0523647219029665
"24990","chr10",3090,70565500,70565999,0.790524302916439,0.021367537871204,0.0283834585367996
"174867","chr6",3692,37049500,37049999,-0.528600131805517,0.021367537871204,-0.0486186621144494
"17089","chr1",12531,206468000,206468499,0.247101271604979,0.0213879318879234,0.0747486852218179
"47817","chr12",8340,56684000,56684499,-1.3883020021499,0.0213975818742041,-0.0185482015734405
"100067","chr19",2296,10346500,10346999,-0.396402083322412,0.0213975818742041,-0.0770818805465624
"161805","chr5",1461,56738000,56738499,-1.40633542615321,0.0214147150713771,-0.0201910162807128
"60201","chr14",1397,56237500,56237999,-0.852422347392723,0.021445857982105,-0.0195748383645655
"1866","chr1",1349,13665500,13665999,0.869054558323642,0.0214488252454166,0.0241321558254556
"33007","chr11",1520,15650000,15650499,-0.352077239090157,0.0214488252454166,-0.0792994310286642
"167308","chr5",5306,150399500,150399999,0.559939244923262,0.0214488252454166,0.0250601738265357
"171419","chr6",1104,13812000,13812499,-0.827923817863357,0.0214488252454166,-0.0299026532972471
"10695","chr1",7877,115099500,115099999,-0.568826042211881,0.0214668040614081,-0.0346992348748366
"107100","chr19",7685,49441500,49441999,0.862526000080766,0.0214668040614081,0.0184315402664702
"99577","chr19",1914,7751000,7751499,1.32918010385459,0.0214700907131534,0.0238597339174169
"113477","chr2",3247,62195500,62195999,-0.419695718753467,0.0215938906351101,-0.0305612561137081
"133504","chr21",1476,43743500,43743999,-0.88191806003574,0.0215938906351101,-0.0260188703149855
"9937","chr1",7313,109393000,109393499,0.895919496548634,0.0215967512047904,0.0261839424575559
"73795","chr16",1183,10629000,10629499,0.884082002781001,0.0215967512047904,0.0363568816959799
"176297","chr6",4770,56542500,56542999,0.466489792039863,0.0215967512047904,0.0545140218275266
"47542","chr12",3519,55642000,55642499,-0.614441709108771,0.021597360762175,-0.0367977387047904
"161785","chr5",1447,56673000,56673499,-0.655661100334317,0.021597360762175,-0.051550157506064
"126390","chr20",1003,10674000,10674499,-0.256904597288248,0.0217532321317802,-0.0693056883395247
"122109","chr2",9279,207499000,207499499,-0.79735273122952,0.0217555604311395,-0.0553915787606985
"116764","chr2",5591,108591500,108591999,-0.779709184495634,0.0218010240780047,-0.0382039630049495
"125248","chr20",162,1392000,1392499,-0.69179756164654,0.0218010240780047,-0.0376826281727828
"206402","chr9",3820,113858000,113858499,0.666162216756623,0.0218063194292537,0.0322539710325367
"150795","chr3",8359,190585500,190585999,0.59743819983435,0.0218235946781566,0.0221704415937856
"30705","chr10",7170,133124500,133124999,-0.662556030390877,0.021840962117022,-0.0299008899249196
"34144","chr11",2306,44410000,44410499,-0.680081488281396,0.021840962117022,-0.0360012347183484
"45500","chr12",2029,32589000,32589499,-0.880139520566006,0.021840962117022,-0.0231744751405914
"150628","chr3",8246,188431500,188431999,-0.580897821729673,0.021840962117022,-0.0562704662647824
"188068","chr7",4196,97027500,97027999,-0.689504799526947,0.021840962117022,-0.02390536500053
"198978","chr8",4593,124825000,124825499,-1.03072027232756,0.021840962117022,-0.0401310457817623
"128832","chr20",5786,44543000,44543499,-2.13102056966773,0.0218476532003871,-0.0134990246205485
"165138","chr5",3735,131305000,131305499,-1.19358172278682,0.0218476532003871,-0.0154144489710724
"204725","chr9",2545,92769000,92769499,-0.702777421697009,0.0218668509091695,-0.0379259416570297
"136798","chr22",2014,38000000,38000499,2.08815361635451,0.0218746904183852,0.0133010626099447
"87092","chr17",4945,46194500,46194999,0.711448488416688,0.0218784415684362,0.0336488013988246
"24908","chr10",3024,70174000,70174499,-0.369249849207031,0.0218837115725514,-0.0713471004500832
"37264","chr11",10695,66281500,66281999,-2.08525047663846,0.0218837115725514,-0.010414615097486
"91919","chr17",8511,79807500,79807999,-2.22887699847951,0.0218837115725514,-0.0139011527272594
"27769","chr10",5106,98886500,98886999,-0.882205752648772,0.0218943664540888,-0.0211423085126877
"102703","chr19",4326,18393500,18393999,-0.658098398300179,0.0218970094520297,-0.042187376211158
"17287","chr1",12677,206952000,206952499,0.618091512352511,0.0219108295190541,0.0334250218685265
"73984","chr16",1330,11458000,11458499,1.39771424093285,0.0219108295190541,0.0117477342165369
"120853","chr2",8426,187169000,187169499,-0.883323906419617,0.0219108295190541,-0.0324563120212208
"145321","chr3",4435,105353000,105353499,1.94356822973814,0.0219108295190541,0.0109298290301946
"199336","chr8",4852,128819500,128819999,-1.05789342343729,0.0219108295190541,-0.0232017082167296
"17872","chr1",13110,212608000,212608499,0.343563565064685,0.0219145368069448,0.0481278819413261
"9126","chr1",15719,91685000,91685499,-1.19778895674228,0.021917806477962,-0.0254727979528181
"87377","chr17",5163,48491500,48491999,1.2781490919148,0.021917806477962,0.0193481510247194
"177206","chr6",5415,90375500,90375999,-0.518688362222789,0.0219314402640352,-0.0560658239015287
"56042","chr13",1475,48661500,48661999,-1.9158299701915,0.0219372200149887,-0.0122352545201265
"137933","chr22",2854,43122500,43122999,-1.21359557578028,0.0219372200149887,-0.0178060865019301
"195100","chr8",2007,42053000,42053499,-1.09593987909717,0.0219386895905044,-0.0146508649869765
"109397","chr2",323,9263500,9263999,2.09550068367735,0.0219427923544495,0.0158532060405006
"172305","chr6",9914,22302500,22302999,-1.41729110996596,0.0219427923544495,-0.00794574978680396
"31737","chr11",11019,2830500,2830999,-1.75745774687615,0.0219524757122369,-0.00940108502993257
"213940","chrX",2614,118752500,118752999,0.567967330080821,0.021975999806471,0.0221730895759562
"45804","chr12",2244,46216000,46216499,0.356579526371385,0.0220171960234222,0.0340991744903647
"90731","chr17",7624,75633000,75633499,0.574444233702954,0.0220171960234222,0.0669347942600307
"20027","chr1",14675,241641000,241641499,-0.97889171003712,0.0220245002343559,-0.0222968349162914
"212054","chrX",3889,45288000,45288499,-1.30643861348911,0.0220245002343559,-0.0104121913583646
"70776","chr15",4028,85839500,85839999,-0.854519250663078,0.0220399610601299,-0.035439075965086
"102299","chr19",4010,17617000,17617499,1.22905984773529,0.0220399610601299,0.0200713425626461
"106163","chr19",6951,46192000,46192499,0.804339154160349,0.0220399610601299,0.0159500705406125
"139909","chr3",590,13025000,13025499,0.626496205325317,0.0220399610601299,0.0319508838528203
"184699","chr7",1841,28686000,28686499,0.640943622153004,0.0220399610601299,0.0364961413469071
"186192","chr7",2874,47941500,47941999,1.23192478205952,0.0220399610601299,0.019618486226068
"192492","chr8",107,2183000,2183499,1.02624678133429,0.0220399610601299,0.0181078220449611
"197323","chr8",6850,95213000,95213499,-1.17884084057127,0.0220399610601299,-0.0174898432323925
"208537","chr9",5447,131727500,131727999,1.09922946757749,0.0220399610601299,0.0254194493574307
"11016","chr1",8110,119631500,119631999,2.09873831699894,0.0220466590154515,0.0200555076701311
"202828","chr9",1212,37061500,37061999,1.73493883321589,0.0220466590154515,0.0157392460489963
"205466","chr9",3095,99819000,99819499,0.346167566245934,0.0220466590154515,0.0441903081705078
"89268","chr17",6569,64431500,64431999,-0.707729142401388,0.0220662011474881,-0.0344586254015618
